,model_name,data__keyword,mean_r2_test,mean_r2_val,mean_time,hp,...7,_runtime,_step,_timestamp,_wandb,data__categorical,data__method_name,data__regression,data_generation_time,max_test_samples,max_test_score,max_train_samples,max_train_score,max_val_samples,max_val_score,mean_r2_train,mean_test_score,mean_train_score,mean_val_score,min_test_score,min_train_score,min_val_score,model_type,n_features,n_iter,n_test,n_train,one_hot_encoder,processor,regression,std_r2_test,std_r2_train,std_r2_val,std_test_score,std_time,std_train_score,std_val_score,step,test_scores,times,train_prop,train_scores,transformed_target,val_scores,val_test_prop,model__criterion,model__learning_rate,model__loss,model__max_depth,model__max_leaf_nodes,model__min_impurity_decrease,model__min_samples_leaf,model__min_samples_split,model__n_estimators,model__n_iter_no_change,model__subsample,model__validation_fraction,early_stopping_rounds,model__colsample_bylevel,model__colsample_bytree,model__gamma,model__min_child_weight,model__reg_alpha,model__reg_lambda,model__use_label_encoder,model__early_stopping,model__max_iter,model__bootstrap,model__max_features,Unnamed: 0,log_training,model__batch_size,model__device,model__lr,model__lr_scheduler,model__max_epochs,model__module__d_embedding,model__module__d_layers,model__module__dropout,model__module__n_layers,model__optimizer,model__use_checkpoints,transform__0__apply_on,transform__0__method_name,transform__0__type,num_epochs,train_accuracy_vector,valid_accuracy_vector,valid_loss_vector,benchmark,model__module__activation,model__module__d,model__module__d_hidden_factor,model__module__hidden_dropout,model__module__normalization,model__module__residual_dropout,model__optimizer__weight_decay,d_token,model__module__attention_dropout,model__module__d_ffn_factor,model__module__d_token,model__module__ffn_dropout,model__module__initialization,model__module__kv_compression,model__module__kv_compression_sharing,model__module__n_heads,model__module__prenormalization,model__module__token_bias,model__args__batch_size,model__args__data_parallel,model__args__early_stopping_rounds,model__args__epochs,model__args__lr,model__args__model_name,model__args__num_classes,model__args__objective,model__args__use_gpu,model__args__val_batch_size,model__params__depth,model__params__dim,model__params__dropout,model__params__heads,...129,Name,Agent,State,Notes,User,Tags,Created,Runtime,Sweep,data__n_features,data__n_samples,data__num_samples,model__clf_loss,model__module_d_token,model__n_features_per_subset,model__rotation_algo,model__wandb_run,model__weight_decay,model_module__initialization,model_module__prenormalization,target__method_name,target__n_periods,target__noise,target__period,target__period_size,train_set_prop,transform__0__max_rel_decrease,transform__0__multiplier,transform__1__method_name,transform__1__multiplier,transform__1__type,transform__2__method_name,transform__2__type,test_score,train_score,...165,transform__0__n_iter,transform__1__num_features,transform__2__cov_mult,transform__2__covariance_estimation,transform__2__deactivated,...171,...172,model__alpha,model__class_weight,transform__0__model_to_use,transform__0__num_features_to_remove,transform__0__keep_removed_features,transform__1__max_rel_decrease,transform__1__n_iter,...180,...181,...1
146002,RandomForest,wine,,,0.6879193305969238,random,,7.0,0.0,1660939939.0,{'runtime': 7},0.0,real_data,0.0,0.00092864036560058,50000.0,0.7206703910614525,10000.0,0.7313933967543369,50000.0,0.7347826086956522,,0.707635009310987,0.7281477336317852,0.7243478260869566,0.6908752327746741,0.7241186345831002,0.7043478260869566,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0105341792355537,0.0394595634651668,0.0029483916893831,0.0105069964987778,4651.0,"[0.7039106145251397, 0.7206703910614525, 0.7169459962756052, 0.6908752327746741, 0.7057728119180633]","[0.7664194107055664, 0.6726453304290771, 0.6715121269226074, 0.6680119037628174, 0.6610078811645508]",0.7,"[0.7241186345831002, 0.7308337996642418, 0.7313933967543369, 0.7252378287632905, 0.7291550083939563]",1.0,"[0.7347826086956522, 0.7260869565217392, 0.7043478260869566, 0.7260869565217392, 0.7304347826086957]",0.3,entropy,,,2.0,,0.02,2.0,3.0,250.0,,,,,,,,,,,,,,1.0,0.9,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4316.0,
146027,RandomForest,wine,,,2.671463251113892,random,,16.0,0.0,1660939722.0,{'runtime': 17},0.0,real_data,0.0,0.0010044574737548,50000.0,0.8063314711359404,10000.0,0.9904868494683828,50000.0,0.8217391304347826,,0.7959031657355679,0.9880246222719642,0.8052173913043479,0.7895716945996276,0.9837716843872412,0.782608695652174,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0057215238345389,0.0612567346685193,0.0023635939655224,0.0133017900354594,4626.0,"[0.7895716945996276, 0.7932960893854749, 0.7970204841713222, 0.7932960893854749, 0.8063314711359404]","[2.7754294872283936, 2.6670379638671875, 2.624232530593872, 2.691861629486084, 2.598754644393921]",0.7,"[0.9876888640179072, 0.9904868494683828, 0.9882484611080022, 0.9837716843872412, 0.9899272523782876]",0.0,"[0.8217391304347826, 0.782608695652174, 0.808695652173913, 0.8, 0.8130434782608695]",0.3,entropy,,,,,0.0,3.0,2.0,250.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4341.0,
146037,RandomForest,wine,,,0.7034016132354737,random,,7.0,0.0,1660939662.0,{'runtime': 8},0.0,real_data,0.0,0.0010910034179687,50000.0,0.770949720670391,10000.0,0.7991046446558477,50000.0,0.7652173913043478,,0.7500931098696462,0.791382204812535,0.751304347826087,0.7337057728119181,0.78735310576385,0.7347826086956522,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0129767235681075,0.0346197290824726,0.0042085272919894,0.0111358682390136,4616.0,"[0.770949720670391, 0.7541899441340782, 0.7523277467411545, 0.7337057728119181, 0.7392923649906891]","[0.7691426277160645, 0.6788203716278076, 0.6829051971435547, 0.707782506942749, 0.6783573627471924]",0.7,"[0.78735310576385, 0.7991046446558477, 0.7879127028539452, 0.7918298824846111, 0.7907106883044208]",0.0,"[0.7608695652173914, 0.7347826086956522, 0.7521739130434782, 0.7434782608695653, 0.7652173913043478]",0.3,entropy,,,4.0,,0.0,2.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.4,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4351.0,
146066,RandomForest,wine,,,1.1774055004119872,random,,9.0,0.0,1660939461.0,{'runtime': 10},0.0,real_data,0.0,0.0010862350463867,50000.0,0.7653631284916201,10000.0,0.8142137660884163,50000.0,0.7869565217391304,,0.7515828677839851,0.8133184107442641,0.7617391304347826,0.7318435754189944,0.8119753777280359,0.7347826086956522,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0121028505096997,0.0360238459935904,0.00090923765021105,0.0176930347385876,4587.0,"[0.7653631284916201, 0.7616387337057728, 0.7541899441340782, 0.7318435754189944, 0.74487895716946]","[1.241562843322754, 1.1548502445220947, 1.187767744064331, 1.1656739711761477, 1.1371726989746094]",0.7,"[0.8136541689983212, 0.8142137660884163, 0.812534974818131, 0.8142137660884163, 0.8119753777280359]",0.0,"[0.7565217391304347, 0.7565217391304347, 0.7869565217391304, 0.7347826086956522, 0.7739130434782608]",0.3,entropy,,,,,0.0,38.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.5,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4380.0,
146102,RandomForest,wine,,,0.6068579673767089,random,,6.0,0.0,1660939244.0,{'runtime': 8},0.0,real_data,0.0,0.00092101097106933,50000.0,0.7616387337057728,10000.0,0.7778399552322328,50000.0,0.7608695652173914,,0.7381750465549348,0.766088416340235,0.7417391304347827,0.7225325884543762,0.7504196978175713,0.7217391304347827,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0129874083978865,0.0513872618227535,0.0091267523392837,0.0141821795046087,4551.0,"[0.7616387337057728, 0.7392923649906891, 0.7318435754189944, 0.7225325884543762, 0.7355679702048417]","[0.6596691608428955, 0.5622994899749756, 0.565894365310669, 0.6789617538452148, 0.56746506690979]",0.7,"[0.7632904308897593, 0.7778399552322328, 0.7504196978175713, 0.7705651930609961, 0.7683268047006155]",1.0,"[0.7608695652173914, 0.7304347826086957, 0.7217391304347827, 0.7434782608695653, 0.7521739130434782]",0.3,gini,,,3.0,,0.0,16.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4416.0,
146105,RandomForest,wine,,,1.581572914123535,random,,11.0,0.0,1660939238.0,{'runtime': 12},0.0,real_data,0.0,0.0011043548583984,50000.0,0.7560521415270018,10000.0,0.799664241745943,50000.0,0.7565217391304347,,0.7389199255121043,0.7948517067711248,0.7426086956521738,0.7262569832402235,0.7884722999440403,0.7217391304347827,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0106910242788881,0.0379828760929756,0.0036882500399068,0.01211164198016,4548.0,"[0.7560521415270018, 0.7299813780260708, 0.74487895716946, 0.7262569832402235, 0.7374301675977654]","[1.6512348651885986, 1.5844049453735352, 1.5485343933105469, 1.5773818492889404, 1.546308517456055]",0.7,"[0.7946278679350868, 0.7946278679350868, 0.799664241745943, 0.7884722999440403, 0.7968662562954673]",0.0,"[0.7565217391304347, 0.7434782608695653, 0.7521739130434782, 0.7217391304347827, 0.7391304347826086]",0.3,entropy,,,,,0.0,48.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.9,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4419.0,
146131,RandomForest,wine,,,0.525538444519043,random,,6.0,0.0,1660939082.0,{'runtime': 7},0.0,real_data,0.0,0.0010023117065429,50000.0,0.7392923649906891,10000.0,0.7660884163402351,50000.0,0.7521739130434782,,0.729608938547486,0.7598209289311695,0.7347826086956522,0.707635009310987,0.7509792949076665,0.7217391304347827,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0112597515514569,0.0923099515053679,0.0054301105632717,0.0099145689139055,4522.0,"[0.7355679702048417, 0.7318435754189944, 0.7392923649906891, 0.707635009310987, 0.7337057728119181]","[0.5499322414398193, 0.45923852920532227, 0.4578378200531006, 0.4640991687774658, 0.6965844631195068]",0.7,"[0.7509792949076665, 0.761611639619474, 0.7565752658086178, 0.7660884163402351, 0.7638500279798545]",1.0,"[0.7521739130434782, 0.7217391304347827, 0.7347826086956522, 0.7304347826086957, 0.7347826086956522]",0.3,gini,,,3.0,,0.0,10.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.3,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4445.0,
146133,RandomForest,wine,,,1.13880615234375,random,,9.0,0.0,1660939073.0,{'runtime': 10},0.0,real_data,0.0,0.001490831375122,50000.0,0.813780260707635,10000.0,0.9983212087297146,50000.0,0.8304347826086956,,0.7992551210428306,0.9966424174594292,0.8043478260869564,0.7821229050279329,0.9955232232792388,0.7695652173913043,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0133974716935604,0.0476631400191002,0.001001037706771,0.023814024239355,4520.0,"[0.813780260707635, 0.7858472998137802, 0.7821229050279329, 0.8007448789571695, 0.813780260707635]","[1.2260231971740725, 1.0968825817108154, 1.1196138858795166, 1.1511080265045166, 1.100403070449829]",0.7,"[0.9972020145495244, 0.9955232232792388, 0.996082820369334, 0.9983212087297146, 0.996082820369334]",0.0,"[0.8304347826086956, 0.7695652173913043, 0.8217391304347826, 0.782608695652174, 0.8173913043478261]",0.3,entropy,,,,,0.0,2.0,2.0,250.0,,,,,,,,,,,,,,1.0,sqrt,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4447.0,
146163,RandomForest,wine,,,0.4272154808044434,random,,6.0,0.0,1660938917.0,{'runtime': 6},0.0,real_data,0.0,0.0010137557983398,50000.0,0.7057728119180633,10000.0,0.7285954113038612,50000.0,0.7347826086956522,,0.6998137802607076,0.7244543928371572,0.722608695652174,0.6908752327746741,0.7218802462227196,0.7086956521739131,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0051874816674801,0.0331894296250467,0.0024417934224142,0.0088678600236396,4490.0,"[0.7001862197392924, 0.7057728119180633, 0.7039106145251397, 0.6908752327746741, 0.6983240223463687]","[0.49346303939819336, 0.4115524291992187, 0.4116249084472656, 0.41274070739746094, 0.4066963195800781]",0.7,"[0.7229994404029099, 0.7229994404029099, 0.7218802462227196, 0.7257974258533856, 0.7285954113038612]",0.0,"[0.7347826086956522, 0.717391304347826, 0.7086956521739131, 0.7260869565217392, 0.7260869565217392]",0.3,entropy,,,,,0.05,41.0,2.0,250.0,,,,,,,,,,,,,,1.0,sqrt,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4477.0,
146199,RandomForest,wine,,,0.4873136043548584,random,,6.0,0.0,1660938689.0,{'runtime': 7},0.0,real_data,0.0,0.00098514556884765,50000.0,0.7318435754189944,10000.0,0.7666480134303302,50000.0,0.7391304347826086,,0.7206703910614525,0.7550083939563514,0.7321739130434782,0.6983240223463687,0.74482372691662,0.7260869565217392,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0117775704289325,0.0310259840353742,0.0084452823636993,0.0044339300118197,4454.0,"[0.7243947858472998, 0.7281191806331471, 0.7318435754189944, 0.6983240223463687, 0.7206703910614525]","[0.5489020347595215, 0.4680943489074707, 0.47002124786376953, 0.47046852111816406, 0.4790818691253662]",0.7,"[0.7476217123670957, 0.7666480134303302, 0.74482372691662, 0.7627308337996642, 0.7532176832680471]",0.0,"[0.7391304347826086, 0.7304347826086957, 0.7260869565217392, 0.7304347826086957, 0.7347826086956522]",0.3,gini,,,3.0,,0.0,30.0,2.0,250.0,,,,,,,,,,,,,,0.0,log2,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4513.0,
146200,RandomForest,wine,,,0.7760118007659912,random,,8.0,0.0,1660938681.0,{'runtime': 8},0.0,real_data,0.0,0.0014588832855224,50000.0,0.7858472998137802,10000.0,0.889199776161164,50000.0,0.8043478260869565,,0.7735567970204842,0.8858421936205932,0.7834782608695653,0.7597765363128491,0.8836038052602126,0.7652173913043478,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0096115366112208,0.0397406089258976,0.002002075413542,0.0176930347385876,4453.0,"[0.7802607076350093, 0.7858472998137802, 0.7653631284916201, 0.7597765363128491, 0.776536312849162]","[0.8531405925750732, 0.7615842819213867, 0.7501218318939209, 0.771601676940918, 0.7436106204986572]",0.7,"[0.8847229994404029, 0.889199776161164, 0.8836038052602126, 0.8847229994404029, 0.8869613878007835]",1.0,"[0.8043478260869565, 0.7652173913043478, 0.8043478260869565, 0.7652173913043478, 0.7782608695652173]",0.3,gini,,,,,0.0,8.0,2.0,250.0,,,,,,,,,,,,,,1.0,sqrt,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4514.0,
146238,RandomForest,wine,,,0.837557601928711,random,,8.0,0.0,1660938482.0,{'runtime': 9},0.0,real_data,0.0,0.0009322166442871,50000.0,0.7132216014897579,10000.0,0.7229994404029099,50000.0,0.7260869565217392,,0.7016759776536313,0.7209848908785674,0.7156521739130435,0.6852886405959032,0.719082260772244,0.7043478260869566,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0111358781286599,0.0205853490019439,0.0013523274732618,0.0080640160830397,4415.0,"[0.6927374301675978, 0.7132216014897579, 0.7039106145251397, 0.6852886405959032, 0.7132216014897579]","[0.86083984375, 0.8258411884307861, 0.8641543388366699, 0.8170855045318604, 0.8198671340942383]",0.7,"[0.7207610520425294, 0.7202014549524343, 0.719082260772244, 0.7229994404029099, 0.7218802462227196]",0.0,"[0.7217391304347827, 0.7086956521739131, 0.7043478260869566, 0.7260869565217392, 0.717391304347826]",0.3,entropy,,,,,0.02,5.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.7,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4552.0,
146246,RandomForest,wine,,,0.4946803092956543,random,,6.0,0.0,1660938422.0,{'runtime': 7},0.0,real_data,0.0,0.00063920021057128,50000.0,0.7243947858472998,10000.0,0.7431449356463347,50000.0,0.7347826086956522,,0.7128491620111732,0.736094012311136,0.726086956521739,0.6908752327746741,0.7313933967543369,0.7217391304347827,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0115636310586666,0.0305681892887067,0.0044005827087493,0.0054996133220319,4407.0,"[0.7188081936685289, 0.7243947858472998, 0.7169459962756052, 0.6908752327746741, 0.7132216014897579]","[0.5546739101409912, 0.4868178367614746, 0.469165563583374, 0.47966885566711426, 0.4830753803253174]",0.7,"[0.7369893676552882, 0.7375489647453833, 0.7313933967543369, 0.7431449356463347, 0.7313933967543369]",1.0,"[0.7304347826086957, 0.7217391304347827, 0.7217391304347827, 0.7347826086956522, 0.7217391304347827]",0.3,entropy,,,,,0.02,4.0,3.0,250.0,,,,,,,,,,,,,,0.0,0.3,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4560.0,
146248,RandomForest,wine,,,0.4843489646911621,random,,6.0,0.0,1660938422.0,{'runtime': 7},0.0,real_data,0.0,0.0010459423065185,50000.0,0.7281191806331471,10000.0,0.7459429210968103,50000.0,0.7391304347826086,,0.7139664804469273,0.7423614997202015,0.7304347826086957,0.6927374301675978,0.7364297705651931,0.7260869565217392,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0125529233119945,0.0354901656637895,0.003997889445885,0.0047628048478709,4405.0,"[0.7225325884543762, 0.7188081936685289, 0.7281191806331471, 0.6927374301675978, 0.707635009310987]","[0.5552043914794922, 0.46716737747192383, 0.4626646041870117, 0.4680492877960205, 0.4686591625213623]",0.7,"[0.7364297705651931, 0.7459429210968103, 0.7386681589255736, 0.7453833240067151, 0.7453833240067151]",1.0,"[0.7391304347826086, 0.7260869565217392, 0.7304347826086957, 0.7304347826086957, 0.7260869565217392]",0.3,entropy,,,2.0,,0.0,47.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.4,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4562.0,
146253,RandomForest,wine,,,1.4522416591644287,random,,10.0,0.0,1660938395.0,{'runtime': 11},0.0,real_data,0.0,0.0011065006256103,50000.0,0.7690875232774674,10000.0,0.8505875769445999,50000.0,0.7913043478260869,,0.7556797020484172,0.8398433128147733,0.768695652173913,0.7411545623836127,0.8343592613318411,0.7434782608695653,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0110106111725098,0.0494511028902241,0.0057439854148209,0.0181153623095649,4400.0,"[0.7672253258845437, 0.7690875232774674, 0.7411545623836127, 0.7467411545623837, 0.7541899441340782]","[1.5078928470611572, 1.418802261352539, 1.406834363937378, 1.5171356201171875, 1.4105432033538818]",0.7,"[0.8377168438724119, 0.8505875769445999, 0.8360380526021265, 0.8405148293228876, 0.8343592613318411]",0.0,"[0.7739130434782608, 0.7521739130434782, 0.7913043478260869, 0.7434782608695653, 0.782608695652174]",0.3,gini,,,,,0.0,18.0,3.0,250.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4567.0,
146267,RandomForest,wine,,,1.6275102138519286,random,,12.0,0.0,1660938305.0,{'runtime': 13},0.0,real_data,0.0,0.00084614753723144,50000.0,0.7783985102420856,10000.0,0.8679350867375489,50000.0,0.7913043478260869,,0.7638733705772813,0.8601007274762171,0.768695652173913,0.7486033519553073,0.8533855623950756,0.7478260869565218,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0095245525903496,0.0536865452154088,0.0050673671729923,0.0172603767315471,4385.0,"[0.7783985102420856, 0.7653631284916201, 0.7653631284916201, 0.7486033519553073, 0.7616387337057728]","[1.6625001430511477, 1.603698968887329, 1.5899710655212402, 1.7143902778625488, 1.566990613937378]",0.7,"[0.8573027420257414, 0.8533855623950756, 0.863458310016788, 0.8679350867375489, 0.8584219362059318]",0.0,"[0.7565217391304347, 0.7478260869565218, 0.7869565217391304, 0.7608695652173914, 0.7913043478260869]",0.3,gini,,,,,0.0,20.0,3.0,250.0,,,,,,,,,,,,,,0.0,0.8,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4582.0,
146270,RandomForest,wine,,,0.6551199436187745,random,,7.0,0.0,1660938285.0,{'runtime': 7},0.0,real_data,0.0,0.00092482566833496,50000.0,0.7169459962756052,10000.0,0.7336317851147174,50000.0,0.7304347826086957,,0.704655493482309,0.7260212646894235,0.72,0.6927374301675978,0.7213206491326245,0.7043478260869566,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0104415983380827,0.0218782335640067,0.0047032795499609,0.0089527218617278,4382.0,"[0.6927374301675978, 0.7150837988826816, 0.7057728119180633, 0.6927374301675978, 0.7169459962756052]","[0.6969258785247803, 0.6433866024017334, 0.6548447608947754, 0.6458718776702881, 0.6345705986022949]",0.7,"[0.7213206491326245, 0.7241186345831002, 0.7218802462227196, 0.7291550083939563, 0.7336317851147174]",0.0,"[0.7217391304347827, 0.717391304347826, 0.7043478260869566, 0.7260869565217392, 0.7304347826086957]",0.3,gini,,,2.0,,0.0,24.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.8,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4585.0,
146285,RandomForest,wine,,,1.2426120281219482,random,,10.0,0.0,1660938215.0,{'runtime': 11},0.0,real_data,0.0,0.0015585422515869,50000.0,0.7541899441340782,10000.0,0.8024622271964186,50000.0,0.7695652173913043,,0.7437616387337057,0.7987688864017907,0.7565217391304349,0.7318435754189944,0.7929490766648013,0.7478260869565218,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0080398633686863,0.0971081735417552,0.0031576353619845,0.0082494199830479,4367.0,"[0.7541899441340782, 0.7467411545623837, 0.7486033519553073, 0.7318435754189944, 0.7374301675977654]","[1.2683944702148438, 1.1758837699890137, 1.1839032173156738, 1.422093391418457, 1.162785291671753]",0.7,"[0.7929490766648013, 0.8024622271964186, 0.7991046446558477, 0.7991046446558477, 0.8002238388360381]",0.0,"[0.7608695652173914, 0.7478260869565218, 0.7695652173913043, 0.7478260869565218, 0.7565217391304347]",0.3,gini,,,,,0.0,34.0,2.0,250.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,
146292,RandomForest,wine,,,0.6788113594055176,random,,7.0,0.0,1660938183.0,{'runtime': 8},0.0,real_data,0.0,0.00069379806518554,50000.0,0.7169459962756052,10000.0,0.7285954113038612,50000.0,0.7347826086956522,,0.7094972067039106,0.72758813654169,0.7234782608695651,0.6908752327746741,0.7257974258533856,0.7,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.009422056343146,0.0373634662186083,0.0010850990167691,0.0121739130434782,4359.0,"[0.7132216014897579, 0.7169459962756052, 0.7132216014897579, 0.6908752327746741, 0.7132216014897579]","[0.7535078525543213, 0.6592175960540771, 0.6607160568237305, 0.6617987155914307, 0.6588165760040283]",0.7,"[0.7269166200335758, 0.7285954113038612, 0.7280358142137661, 0.7257974258533856, 0.7285954113038612]",0.0,"[0.7347826086956522, 0.7260869565217392, 0.7, 0.7260869565217392, 0.7304347826086957]",0.3,entropy,,,2.0,,0.02,3.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.9,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4607.0,
146316,RandomForest,wine,,,0.8444496154785156,random,,7.0,0.0,1660938007.0,{'runtime': 8},0.0,real_data,0.0,0.00082898139953613,50000.0,0.8044692737430168,10000.0,0.9759373251259094,50000.0,0.8173913043478261,,0.7884543761638734,0.9733631785114716,0.7904347826086957,0.7728119180633147,0.9714605484051484,0.7565217391304347,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0116353812676449,0.0382119144221951,0.0019255344749955,0.023397607038389,4336.0,"[0.8044692737430168, 0.7895716945996276, 0.7728119180633147, 0.7783985102420856, 0.7970204841713222]","[0.9180643558502196, 0.8269882202148438, 0.8075282573699951, 0.8310520648956299, 0.8386151790618896]",0.7,"[0.9714605484051484, 0.9725797425853384, 0.9759373251259094, 0.9714605484051484, 0.9753777280358142]",0.0,"[0.8173913043478261, 0.7565217391304347, 0.808695652173913, 0.7695652173913043, 0.8]",0.3,gini,,,,,0.0,5.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.2,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631.0,
