dataset_id,dataset_name,original_n_samples,original_n_features,num_categorical_columns,num_pseudo_categorical_columns,num_columns_missing,num_rows_missing,score_resnet,score_linear,score_hgbt,score_tree,score_mlp,score_rf,heterogeneous,n_samples,too_small
1360,"BNG(anneal.ORIG,1000,1)",1000000,38,32,0,0,0,,0.6375133333333334,0.6865733333333333,,,,,220680,False
1361,"BNG(anneal.ORIG,1000,5)",1000000,38,32,0,0,0,,0.61814,0.6373,,,,,220680,False
1362,"BNG(anneal.ORIG,1000,10)",1000000,38,32,0,0,0,,0.5895199999999999,0.59066,,,,,220680,False
1363,"BNG(anneal.ORIG,5000,1)",1000000,38,32,0,0,0,,0.6927800000000001,0.7745866666666668,,,,,220680,False
1364,"BNG(anneal.ORIG,5000,5)",1000000,38,32,0,0,0,,0.63758,0.68762,,,,,220680,False
1365,"BNG(anneal.ORIG,5000,10)",1000000,38,32,0,0,0,,0.6395533333333333,0.6946266666666666,,,,,220680,False
1366,"BNG(anneal.ORIG,10000,1)",1000000,38,32,0,0,0,,0.7324866666666667,0.8386266666666667,,,,,220680,False
1368,"BNG(anneal.ORIG,10000,10)",1000000,38,32,0,0,0,,0.6404933333333334,0.6896,,,,,220680,False
1393,"BNG(autos,1000,1)",1000000,25,10,0,0,0,,0.62924,0.7426133333333335,,,,,521888,False
1394,"BNG(autos,1000,5)",1000000,25,10,0,0,0,,0.5707733333333332,0.65278,,,,,521888,False
1395,"BNG(autos,1000,10)",1000000,25,10,0,0,0,,0.5436333333333333,0.5946266666666666,,,,,521888,False
1476,gas-drift,13910,128,0,0,0,0,,0.998519362186788,0.9979498861047835,,,,,5852,False
1477,gas-drift-different-concentrations,13910,129,0,0,0,0,,0.9982915717539862,0.9980637813211845,,,,,5852,False
1478,har,10299,561,0,0,0,0,,1.0,0.9998251748251749,,,,,3812,False
1486,nomao,34465,118,29,15,0,0,,0.9286270526493992,0.9657694261046217,,,,,19688,False
1503,spoken-arabic-digit,263256,14,0,0,0,0,,0.5192866666666667,0.52952,,,,,52932,False
1507,twonorm,7400,20,0,0,0,0,,0.9764758900405589,0.9693555655700766,,,,,7394,False
1526,wall-robot-navigation,5456,4,0,0,0,0,,0.9720413026211279,0.9996822875297855,,,,,4194,False
1590,adult,48842,14,8,0,0,0,,0.7418915691425841,0.7747551946501074,,,,,23374,False
1596,covertype,581012,54,44,0,0,0,,0.7633933333333334,0.8352,,,,,423680,False
4134,Bioresponse,3751,1776,0,522,0,0,,0.7487875848690593,0.7804073714839961,,,,,3434,False
4541,Diabetes130US,101766,49,36,2,0,0,,0.6173266666666667,0.6549133333333333,,,,,71090,False
23517,numerai28.6,96320,21,0,0,0,0,,0.5177466666666667,0.5108466666666666,,,,,95324,False
40685,shuttle,58000,9,0,0,0,0,,0.9803444402845376,1.0,,,,,17806,False
40923,Devnagari-Script,92000,1024,0,240,0,0,,0.9936666666666667,0.9973333333333333,,,,,4000,False
40996,Fashion-MNIST,70000,784,0,1,0,0,,0.9980952380952381,0.9980952380952381,,,,,14000,False
40997,jungle_chess_2pcs_endgame_panther_lion,4704,46,26,5,0,0,,0.946317512274959,0.9950900163666121,,,,,4072,False
41000,jungle_chess_2pcs_endgame_panther_elephant,4704,46,26,4,0,0,,0.7887510339123243,0.727874276261373,,,,,4028,False
41002,jungle_chess_2pcs_endgame_rat_panther,5880,46,26,4,0,1176,,0.9255429162357809,0.9553257497414684,,,,,3222,False
41039,EMNIST_Balanced,131600,784,0,77,0,0,,0.9913146936347413,0.9945270672218918,,,,,5600,False
41146,sylvine,5124,20,0,0,0,0,,0.9200260078023407,0.9539661898569571,,,,,5124,False
41147,albert,425240,78,52,0,11,201038,,0.6052333333333333,0.6326866666666667,,,,,202948,False
41162,kick,72983,32,18,0,0,383,,0.6144645860586806,0.6299009530928797,,,,,17836,False
41163,dilbert,10000,2000,0,0,0,0,,0.9996742671009772,0.9993485342019544,,,,,4092,False
41164,fabert,8237,800,0,58,0,0,,0.9702970297029703,0.9438943894389439,,,,,3030,False
41166,volkert,58310,180,0,33,0,0,,0.9881811395869619,0.9889524757402338,,,,,23038,False
41168,jannis,83733,54,0,0,0,0,,0.7274866666666667,0.7785466666666666,,,,,57580,False
